source_lang,target_lang,filename,error_type,error_details
java,python,s888667117.py,Runtime Error,"Error: d: 1, i: 0, S[i]: 5
[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
d: 1, i: 1, S[i]: ?
[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]
d: 1, i: 2, S[i]: ?
[9, 10, 9, 8, 7, 7, 7, 7, 7, 7, 7, 7, 8]
d: 1, i: 3, S[i]: 2
[7, 8, 9, 10, 9, 8, 7, 7, 7, 7, 7, 7, 7]
d: 1, i: 4, S[i]: ?
[73, 72, 73, 76, 78, 79, 79, 79, 79, 79, 79, 78, 76]
d: 1, i: 5, S[i]: ?
[779, 773, 767, 764, 763, 763, 763, 763, 764, 767, 773, 779, 782]
"
java,python,s175590171.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s175590171.py"", line 50, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s175590171.py"", line 34, in main
    n = fs.nextInt()
        ^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s175590171.py"", line 24, in nextInt
    return int(self.next())
               ^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s175590171.py"", line 17, in next
    if not self._has_next():
           ^^^^^^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s175590171.py"", line 14, in _has_next
    return self.next_token < len(self.buffer)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
TypeError: '<' not supported between instances of 'NoneType' and 'int'
"
java,python,s831281137.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s831281137.py"", line 87, in <module>
    Main.main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s831281137.py"", line 65, in main
    N = Main.nint()
        ^^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s831281137.py"", line 11, in nint
    return int(sys.stdin.readline())
           ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '4 5\n'
"
java,python,s745776078.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s745776078.py"", line 32, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s745776078.py"", line 11, in main
    n = int(in_.readline().strip())
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 4'
"
java,python,s399184958.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s399184958.py"", line 12, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s399184958.py"", line 3, in main
    A = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '2 2 2'
"
java,python,s012761786.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s012761786.py"", line 76, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s012761786.py"", line 53, in main
    a = nextLong()
        ^^^^^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s012761786.py"", line 13, in nextLong
    return int(next())
               ^^^^^^
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s012761786.py"", line 5, in next
    return sys.stdin.read().split()[next.index]
           ~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^
IndexError: list index out of range
"
java,python,s685537842.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s685537842.py"", line 74, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s685537842.py"", line 60, in main
    a = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '3 5 7'
"
java,python,s201062219.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s201062219.py"", line 36, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s201062219.py"", line 9, in main
    c = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '1 + 2'
"
java,python,s910008321.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s910008321.py"", line 13, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s910008321.py"", line 5, in main
    h = int(sys.stdin.readline())
        ^^^^^^^^^^^^^^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '10 4\n'
"
java,python,s036404962.py,Runtime Error,"Error: Traceback (most recent call last):
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s036404962.py"", line 14, in <module>
    main()
  File ""/home/sxa510/research/code/llm-code-translation/output/qwen_2.5_72b_instruct/codenet/algo_based_translation/java/python/s036404962.py"", line 5, in main
    X = int(input())
        ^^^^^^^^^^^^
ValueError: invalid literal for int() with base 10: '100 17'
"
